open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697416980000,1555.92000000,1555.93000000,1555.33000000,1555.34000000,30.61950000,1697417039999,47631.36587000,288,6.16690000,9593.55277400,0
1697417040000,1555.33000000,1555.34000000,1555.06000000,1555.16000000,188.22150000,1697417099999,292717.08778600,362,93.21450000,144957.19390100,0
1697417100000,1555.16000000,1555.74000000,1555.15000000,1555.73000000,30.95540000,1697417159999,48149.75092600,170,26.73080000,41579.02962800,0
1697417160000,1555.73000000,1556.08000000,1555.73000000,1556.07000000,40.00300000,1697417219999,62239.33299400,182,23.87250000,37141.79435700,0
1697417220000,1556.08000000,1556.32000000,1556.07000000,1556.31000000,24.71270000,1697417279999,38457.06358900,170,10.84830000,16882.14235300,0
1697417280000,1556.32000000,1556.56000000,1556.31000000,1556.56000000,43.42270000,1697417339999,67583.93496400,137,30.52530000,47509.22332000,0
1697417340000,1556.56000000,1556.70000000,1556.15000000,1556.16000000,106.96450000,1697417399999,166490.01497100,277,41.26800000,64235.98107400,0
1697417400000,1556.16000000,1556.16000000,1555.98000000,1555.99000000,47.38780000,1697417459999,73740.60755500,208,19.92060000,30998.17210300,0
1697417460000,1555.98000000,1556.93000000,1555.92000000,1556.92000000,58.07510000,1697417519999,90385.10324200,319,45.39820000,70656.02368400,0
1697417520000,1556.92000000,1557.50000000,1556.92000000,1557.50000000,35.87520000,1697417579999,55867.13319600,205,30.25840000,47120.33953500,0
1697417580000,1557.49000000,1557.50000000,1557.12000000,1557.12000000,79.95220000,1697417639999,124523.72891300,214,14.99640000,23356.62105500,0
1697417640000,1557.13000000,1557.13000000,1557.08000000,1557.08000000,34.35670000,1697417699999,53496.41239400,173,19.05900000,29676.61545400,0
1697417700000,1557.09000000,1557.20000000,1556.91000000,1557.20000000,20.71370000,1697417759999,32251.45034700,177,14.01070000,21814.24547700,0
1697417760000,1557.20000000,1557.20000000,1556.51000000,1556.52000000,58.32430000,1697417819999,90805.27298900,254,22.23290000,34613.48756200,0
1697417820000,1556.52000000,1556.52000000,1555.88000000,1555.88000000,95.53530000,1697417879999,148646.89526400,217,3.12620000,4864.48590100,0
1697417880000,1555.88000000,1556.23000000,1555.88000000,1556.23000000,146.74240000,1697417939999,228331.55785900,199,138.54630000,215578.76602500,0
1697417940000,1556.23000000,1556.58000000,1556.22000000,1556.57000000,11.01960000,1697417999999,17151.81303400,165,5.53630000,8616.95815000,0
1697418000000,1556.58000000,1557.06000000,1556.57000000,1557.05000000,50.79270000,1697418059999,79070.26313800,182,20.24400000,31517.51663800,0
1697418060000,1557.05000000,1557.05000000,1556.59000000,1556.97000000,40.86440000,1697418119999,63621.60084100,222,15.19020000,23647.48915800,0
1697418120000,1556.98000000,1557.36000000,1556.97000000,1557.36000000,66.17490000,1697418179999,103042.75833000,210,40.11930000,62471.79582100,0
1697418180000,1557.36000000,1557.54000000,1557.35000000,1557.53000000,31.04040000,1697418239999,48343.33839800,171,23.72630000,36952.29054600,0
