open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697417100000,27112.67000000,27112.68000000,27112.66000000,27112.67000000,6.27800000,1697417159999,170213.34512800,190,2.35152000,63755.99013450,0
1697417160000,27112.66000000,27116.10000000,27112.66000000,27116.10000000,20.25777000,1697417219999,549271.85909970,542,18.36218000,497875.05565130,0
1697417220000,27116.10000000,27124.52000000,27116.09000000,27124.52000000,12.02870000,1697417279999,326218.97260700,582,9.14363000,247979.15301950,0
1697417280000,27124.52000000,27133.39000000,27124.51000000,27133.39000000,28.61547000,1697417339999,776291.17468380,529,17.31921000,469822.84362720,0
1697417340000,27133.39000000,27138.32000000,27130.00000000,27130.01000000,21.59129000,1697417399999,585905.13045280,524,8.25349000,223960.85620050,0
1697417400000,27130.01000000,27133.40000000,27130.00000000,27133.40000000,8.84170000,1697417459999,239881.66223450,388,8.03660000,218037.45236250,0
1697417460000,27133.39000000,27151.42000000,27133.39000000,27151.41000000,13.63377000,1697417519999,370058.16226850,698,13.40919000,363962.25629190,0
1697417520000,27151.41000000,27166.72000000,27151.41000000,27164.95000000,10.94274000,1697417579999,297228.14648530,749,7.22159000,196140.50237670,0
1697417580000,27164.95000000,27164.95000000,27152.75000000,27152.75000000,12.69590000,1697417639999,344825.61897840,581,1.78282000,48429.59864720,0
1697417640000,27152.76000000,27152.76000000,27150.00000000,27150.00000000,3.47677000,1697417699999,94397.16253270,346,0.77145000,20945.21060450,0
1697417700000,27150.00000000,27153.70000000,27147.12000000,27151.41000000,14.80256000,1697417759999,401890.52358420,675,8.05531000,218693.11535560,0
1697417760000,27151.41000000,27151.41000000,27135.70000000,27135.70000000,9.36153000,1697417819999,254120.55640560,767,3.23178000,87727.93455930,0
1697417820000,27135.71000000,27135.71000000,27126.47000000,27126.48000000,4.26929000,1697417879999,115828.87445980,510,0.55799000,15137.87941450,0
1697417880000,27126.47000000,27133.15000000,27126.47000000,27133.14000000,11.59190000,1697417939999,314480.52499880,473,10.32122000,280008.03796580,0
1697417940000,27133.15000000,27145.00000000,27133.14000000,27141.88000000,6.32010000,1697417999999,171537.12196380,520,3.22161000,87433.58293200,0
1697418000000,27141.87000000,27156.46000000,27141.87000000,27156.46000000,10.70891000,1697418059999,290756.23742630,597,9.10317000,247164.17452070,0
1697418060000,27156.45000000,27156.46000000,27144.24000000,27150.50000000,18.40434000,1697418119999,499671.19244210,845,6.88649000,186941.02715760,0
1697418120000,27150.50000000,27158.57000000,27150.50000000,27158.57000000,6.98431000,1697418179999,189652.96439520,548,4.99272000,135574.50035350,0
1697418180000,27158.57000000,27163.28000000,27158.56000000,27163.27000000,8.38390000,1697418239999,227730.70037270,372,1.81539000,49309.63051020,0
1697418240000,27163.28000000,27170.12000000,27163.27000000,27170.12000000,50.77726000,1697418299999,1379492.35296320,705,38.62937000,1049476.06118760,0
1697418300000,27170.12000000,27180.07000000,27170.11000000,27180.07000000,47.40993000,1697418359999,1288349.08470840,741,37.56751000,1020878.15408440,0
1697418360000,27180.07000000,27200.60000000,27180.06000000,27191.52000000,162.97983000,1697418419999,4431538.63071060,1956,148.47602000,4037165.65784180,0
1697418420000,27191.52000000,27199.77000000,27191.52000000,27199.77000000,41.50562000,1697418479999,1128730.24507980,794,31.52853000,857403.63607010,0
1697418480000,27199.77000000,27200.04000000,27189.12000000,27200.03000000,64.41784000,1697418539999,1751783.92325220,876,46.38236000,1261313.86145380,0
1697418540000,27200.03000000,27203.73000000,27187.18000000,27194.03000000,53.54892000,1697418599999,1456329.72111490,1022,20.73852000,563960.52413030,0
1697418600000,27194.03000000,27199.32000000,27194.02000000,27194.67000000,17.29109000,1697418659999,470257.32830260,795,3.79671000,103254.65648800,0
1697418660000,27194.67000000,27197.06000000,27191.16000000,27191.17000000,7.97164000,1697418719999,216793.32502290,614,2.86279000,77854.32790420,0
1697418720000,27191.17000000,27198.33000000,27184.23000000,27198.33000000,9.42694000,1697418779999,256317.19123570,902,6.44676000,175289.92408200,0
1697418780000,27198.32000000,27199.92000000,27198.32000000,27199.92000000,7.77186000,1697418839999,211391.34224940,286,6.59543000,179392.70887390,0
1697418840000,27199.92000000,27202.42000000,27198.33000000,27198.34000000,11.91560000,1697418899999,324107.56811790,586,3.33231000,90639.96999310,0
1697418900000,27198.34000000,27205.00000000,27198.33000000,27205.00000000,15.73972000,1697418959999,428157.43959560,467,15.02492000,408714.45195340,0
1697418960000,27205.00000000,27213.86000000,27204.99000000,27208.04000000,121.88290000,1697419019999,3316420.92504390,1420,83.91853000,2283385.76142220,0
1697419020000,27208.05000000,27218.94000000,27208.04000000,27218.71000000,111.90262000,1697419079999,3045467.96608400,1271,103.46730000,2815879.17242500,0
1697419080000,27218.70000000,27222.12000000,27203.54000000,27210.32000000,173.78774000,1697419139999,4729640.76101280,2218,140.50577000,3823884.28755060,0
1697419140000,27210.32000000,27225.00000000,27210.31000000,27224.99000000,67.58458000,1697419199999,1839601.88831670,946,61.09284000,1662896.55046090,0
1697419200000,27224.99000000,27233.15000000,27224.99000000,27233.15000000,75.53323000,1697419259999,2056586.73652530,1340,65.80099000,1791591.86198350,0
1697419260000,27233.15000000,27244.25000000,27220.29000000,27220.29000000,48.83987000,1697419319999,1330199.66044450,1843,20.91839000,569699.38015990,0
1697419320000,27220.30000000,27220.30000000,27200.60000000,27200.60000000,22.90164000,1697419379999,623160.74758740,938,1.06062000,28854.81290270,0
1697419380000,27200.61000000,27208.99000000,27200.00000000,27208.99000000,18.39573000,1697419439999,500422.94787260,889,10.11440000,275143.12035260,0
1697419440000,27208.98000000,27210.59000000,27205.36000000,27210.59000000,9.01987000,1697419499999,245415.28169160,584,3.33195000,90656.47531390,0
1697419500000,27210.58000000,27217.71000000,27210.58000000,27217.71000000,14.16211000,1697419559999,385431.49827950,382,9.27431000,252408.46337460,0
1697419560000,27217.71000000,27217.87000000,27211.64000000,27215.51000000,12.49015000,1697419619999,339917.70294920,724,6.46606000,175963.06871270,0
1697419620000,27215.52000000,27225.87000000,27215.51000000,27225.86000000,16.89270000,1697419679999,459833.22115480,577,16.00726000,435730.62619890,0
1697419680000,27225.87000000,27241.87000000,27225.86000000,27238.54000000,27.97399000,1697419739999,761908.26941630,1030,21.88679000,596106.06067140,0
1697419740000,27238.53000000,27249.99000000,27238.53000000,27242.12000000,21.67603000,1697419799999,590555.69800890,1102,9.29311000,253179.79909780,0
1697419800000,27242.12000000,27259.27000000,27242.11000000,27256.61000000,25.28451000,1697419859999,689040.00494930,1097,19.08217000,519978.08717350,0
1697419860000,27256.62000000,27260.88000000,27242.00000000,27242.01000000,48.41613000,1697419919999,1319656.66843790,1384,32.50212000,885944.84513970,0
1697419920000,27242.01000000,27260.00000000,27242.00000000,27260.00000000,16.31141000,1697419979999,444469.72762750,889,13.52530000,368559.40677480,0
1697419980000,27260.00000000,27274.47000000,27259.99000000,27263.47000000,32.03338000,1697420039999,873476.70608730,1218,22.11874000,603103.82532850,0
1697420040000,27263.48000000,27279.67000000,27263.47000000,27277.71000000,23.92329000,1697420099999,652479.52375390,1135,12.83154000,349948.44099420,0
1697420100000,27277.72000000,27277.72000000,27250.18000000,27250.18000000,27.44551000,1697420159999,748401.58739000,1541,8.58223000,234050.11012360,0
1697420160000,27250.19000000,27252.01000000,27233.46000000,27236.92000000,23.68716000,1697420219999,645414.47093020,906,5.36971000,146286.17645460,0
1697420220000,27236.92000000,27236.93000000,27223.25000000,27225.56000000,14.64596000,1697420279999,398756.41003280,765,5.67857000,154592.49556490,0
1697420280000,27225.55000000,27230.00000000,27225.55000000,27228.59000000,15.89146000,1697420339999,432706.64300250,530,5.72001000,155742.08432580,0
1697420340000,27228.60000000,27228.60000000,27209.97000000,27215.99000000,57.34603000,1697420399999,1560664.32285660,1014,17.09371000,465188.71005020,0
1697420400000,27215.99000000,27225.00000000,27215.99000000,27224.99000000,26.12883000,1697420459999,711284.22742120,563,10.54485000,287024.86769290,0
1697420460000,27224.99000000,27227.48000000,27220.00000000,27224.95000000,35.64954000,1697420519999,970490.11342890,755,22.22383000,604972.28597950,0
1697420520000,27224.95000000,27224.95000000,27211.88000000,27217.51000000,18.01992000,1697420579999,490445.03964010,775,8.75932000,238388.89408550,0
1697420580000,27217.51000000,27217.52000000,27215.47000000,27217.39000000,6.26205000,1697420639999,170431.42768320,326,3.94691000,107420.31135480,0
1697420640000,27217.39000000,27217.44000000,27212.54000000,27215.26000000,14.08846000,1697420699999,383442.83454640,470,3.78716000,103070.48025290,0
1697420700000,27215.25000000,27218.49000000,27215.25000000,27218.49000000,7.09005000,1697420759999,192973.62726400,437,3.41004000,92811.80608580,0
1697420760000,27218.48000000,27228.94000000,27218.48000000,27228.94000000,7.16931000,1697420819999,195155.24853240,509,4.75388000,129408.87402820,0
1697420820000,27228.94000000,27228.94000000,27226.67000000,27226.68000000,5.06735000,1697420879999,137970.54751810,256,1.71075000,46578.10523120,0
1697420880000,27226.68000000,27226.68000000,27215.98000000,27222.30000000,10.73776000,1697420939999,292305.78126530,733,4.51569000,122918.84727680,0
1697420940000,27222.31000000,27222.31000000,27222.30000000,27222.31000000,1.80988000,1697420999999,49269.10595500,138,0.96310000,26217.80676100,0
1697421000000,27222.30000000,27243.49000000,27221.01000000,27243.49000000,18.48202000,1697421059999,503283.61106980,812,16.22612000,441863.04398780,0
1697421060000,27243.49000000,27244.28000000,27240.08000000,27240.09000000,11.50605000,1697421119999,313469.62675350,420,3.23935000,88253.19891990,0
1697421120000,27240.08000000,27240.09000000,27238.00000000,27238.00000000,4.11646000,1697421179999,112128.18603300,311,1.79357000,48853.86743200,0
1697421180000,27238.00000000,27241.51000000,27222.02000000,27222.04000000,24.15087000,1697421239999,657681.18572730,954,3.02672000,82440.59328990,0
1697421240000,27222.05000000,27222.05000000,27220.00000000,27220.01000000,10.91156000,1697421299999,297022.72417290,308,3.08878000,84076.85886260,0
1697421300000,27220.01000000,27225.91000000,27220.00000000,27225.86000000,17.49812000,1697421359999,476340.40580040,551,13.70985000,373206.60262710,0
1697421360000,27225.86000000,27225.86000000,27206.06000000,27207.60000000,54.05166000,1697421419999,1471124.53929230,862,1.93189000,52576.02454950,0
1697421420000,27207.59000000,27210.31000000,27197.31000000,27197.31000000,20.94154000,1697421479999,569676.18234230,680,2.25713000,61401.94288400,0
1697421480000,27197.31000000,27197.32000000,27190.00000000,27190.00000000,23.29505000,1697421539999,633475.24236820,629,4.57993000,124536.29818480,0
1697421540000,27190.01000000,27194.96000000,27190.00000000,27194.96000000,11.07053000,1697421599999,301030.39430960,392,9.15876000,249043.98735770,0
1697421600000,27194.96000000,27198.29000000,27190.00000000,27190.01000000,20.42239000,1697421659999,555414.79703020,799,6.29490000,171195.67770760,0
1697421660000,27190.00000000,27190.01000000,27179.90000000,27179.90000000,10.70178000,1697421719999,290913.58412340,718,1.23560000,33584.83277050,0
1697421720000,27179.91000000,27181.85000000,27179.90000000,27181.85000000,5.88496000,1697421779999,159954.20729440,284,5.31652000,144503.87684120,0
1697421780000,27181.84000000,27184.60000000,27181.84000000,27184.60000000,3.52136000,1697421839999,95718.23858290,245,3.18752000,86643.79571190,0
1697421840000,27184.60000000,27192.43000000,27184.59000000,27192.42000000,9.20743000,1697421899999,250339.84170500,490,8.62568000,234522.82552830,0
1697421900000,27192.43000000,27196.04000000,27192.42000000,27196.04000000,9.73411000,1697421959999,264713.48605470,375,8.37361000,227717.78369170,0
1697421960000,27196.04000000,27210.00000000,27196.03000000,27209.99000000,11.13863000,1697422019999,303007.77097950,513,10.20852000,277707.76581030,0
1697422020000,27209.99000000,27213.84000000,27205.00000000,27205.01000000,19.07629000,1697422079999,519106.92699410,649,4.38835000,119410.02217560,0
1697422080000,27205.00000000,27219.39000000,27205.00000000,27219.38000000,17.81905000,1697422139999,484851.71261770,569,17.06966000,464460.57464260,0
1697422140000,27219.38000000,27219.39000000,27205.64000000,27210.07000000,20.86713000,1697422199999,567808.83672100,824,8.92363000,242784.07531590,0
1697422200000,27210.08000000,27215.00000000,27210.00000000,27210.01000000,11.22790000,1697422259999,305547.87085750,553,3.00902000,81882.08263350,0
1697422260000,27210.01000000,27211.61000000,27209.34000000,27211.60000000,7.99570000,1697422319999,217560.05295900,341,4.36091000,118658.24924480,0
1697422320000,27211.60000000,27211.98000000,27211.60000000,27211.98000000,1.43669000,1697422379999,39094.88130140,168,0.43630000,11872.49648320,0
1697422380000,27211.98000000,27215.99000000,27211.97000000,27215.99000000,6.81629000,1697422439999,185495.72880670,312,6.28312000,170986.01613490,0
1697422440000,27215.99000000,27215.99000000,27215.98000000,27215.98000000,3.93429000,1697422499999,107075.59036500,177,3.24108000,88209.20086920,0
1697422500000,27215.99000000,27215.99000000,27212.00000000,27215.64000000,11.99219000,1697422559999,326367.11623580,515,2.76752000,75312.40737130,0
1697422560000,27215.65000000,27224.82000000,27215.64000000,27224.81000000,5.18368000,1697422619999,141090.18418530,487,4.62984000,126013.49483030,0
1697422620000,27224.82000000,27230.00000000,27224.81000000,27229.99000000,6.43256000,1697422679999,175145.81373660,366,5.41576000,147459.53930180,0
1697422680000,27229.99000000,27236.41000000,27229.99000000,27236.41000000,6.96813000,1697422739999,189772.44770820,396,6.65027000,181115.84979030,0
1697422740000,27236.41000000,27241.61000000,27236.40000000,27241.61000000,15.35684000,1697422799999,418300.93947730,414,10.82095000,294740.82964250,0
1697422800000,27241.60000000,27250.00000000,27240.90000000,27249.99000000,13.35364000,1697422859999,363804.56135320,599,7.03843000,191767.24665150,0
1697422860000,27250.00000000,27263.14000000,27249.99000000,27258.18000000,11.90310000,1697422919999,324426.70511840,645,7.22967000,197042.55574490,0
1697422920000,27258.18000000,27258.18000000,27246.94000000,27246.95000000,15.91723000,1697422979999,433788.16639460,676,0.53707000,14634.78725470,0
1697422980000,27246.94000000,27255.00000000,27246.94000000,27255.00000000,11.65737000,1697423039999,317657.95831950,523,8.88303000,242051.23551300,0
1697423040000,27254.99000000,27255.00000000,27253.44000000,27253.45000000,5.41219000,1697423099999,147504.55713580,263,3.11794000,84975.60124500,0
1697423100000,27253.45000000,27260.00000000,27253.44000000,27259.99000000,7.27650000,1697423159999,198335.28369630,511,4.74330000,129286.74393520,0
1697423160000,27259.99000000,27266.92000000,27259.99000000,27266.91000000,17.16556000,1697423219999,468008.78713890,570,11.14907000,303966.68076540,0
1697423220000,27266.92000000,27285.91000000,27266.91000000,27276.54000000,37.70141000,1697423279999,1028453.92367790,1336,24.16422000,659125.81172990,0
1697423280000,27276.53000000,27281.52000000,27265.88000000,27265.89000000,18.00081000,1697423339999,490957.83998780,987,6.18716000,168750.61181610,0
1697423340000,27265.89000000,27266.00000000,27260.12000000,27260.12000000,10.22861000,1697423399999,278882.79013580,373,4.87075000,132803.14819880,0
1697423400000,27260.12000000,27268.80000000,27260.12000000,27265.50000000,13.86901000,1697423459999,378148.37565610,603,9.73234000,265349.77259830,0
1697423460000,27265.50000000,27270.00000000,27265.49000000,27270.00000000,18.66804000,1697423519999,509007.98639680,426,15.36916000,419055.32047240,0
1697423520000,27269.99000000,27274.04000000,27265.49000000,27265.49000000,8.92042000,1697423579999,243274.70308310,717,3.76683000,102729.22314490,0
1697423580000,27265.49000000,27265.50000000,27242.88000000,27243.97000000,34.59739000,1697423639999,942760.63911560,1200,13.37199000,364326.91157360,0
1697423640000,27243.97000000,27248.60000000,27235.79000000,27239.98000000,24.17960000,1697423699999,658743.33094690,957,6.23179000,169764.81950470,0
1697423700000,27239.98000000,27242.99000000,27238.59000000,27239.64000000,31.47569000,1697423759999,857370.14820540,499,2.10150000,57244.21635050,0
1697423760000,27239.64000000,27244.05000000,27239.63000000,27239.65000000,17.66954000,1697423819999,481338.90986220,552,10.92651000,297639.46713360,0
1697423820000,27239.65000000,27239.65000000,27227.81000000,27227.82000000,6.37681000,1697423879999,173653.70740770,633,1.35612000,36929.21511370,0
1697423880000,27227.82000000,27231.82000000,27221.55000000,27221.55000000,11.59628000,1697423939999,315729.76125390,756,4.58770000,124909.16965310,0
1697423940000,27221.56000000,27221.56000000,27216.79000000,27216.80000000,5.39739000,1697423999999,146915.43071890,478,1.68002000,45728.42162300,0
1697424000000,27216.79000000,27216.80000000,27211.00000000,27214.64000000,17.27187000,1697424059999,470012.45735300,576,12.56309000,341861.50441350,0
1697424060000,27214.63000000,27214.64000000,27200.00000000,27200.00000000,16.79989000,1697424119999,457067.08832510,1019,4.75433000,129336.51824470,0
1697424120000,27200.01000000,27200.01000000,27194.99000000,27195.00000000,12.63728000,1697424179999,343707.76649060,536,1.10534000,30062.22925990,0
1697424180000,27195.00000000,27197.66000000,27194.99000000,27197.66000000,14.74485000,1697424239999,400990.38839470,269,13.89679000,377927.23408410,0
1697424240000,27197.66000000,27197.66000000,27197.65000000,27197.66000000,7.52333000,1697424299999,204616.94609150,202,4.99170000,135762.55942200,0
1697424300000,27197.66000000,27201.58000000,27197.65000000,27201.57000000,8.50230000,1697424359999,231260.30482770,343,6.82020000,185505.89379350,0
1697424360000,27201.57000000,27205.11000000,27198.69000000,27198.69000000,14.27587000,1697424419999,388357.35545880,547,7.77992000,211644.49561240,0
1697424420000,27198.70000000,27198.70000000,27194.19000000,27197.10000000,7.29457000,1697424479999,198380.70254630,447,3.83796000,104372.91331100,0
1697424480000,27197.10000000,27197.10000000,27194.42000000,27194.43000000,4.15630000,1697424539999,113035.38459220,312,0.91998000,25019.91984800,0
1697424540000,27194.43000000,27194.43000000,27184.83000000,27184.84000000,7.99269000,1697424599999,217322.15694880,489,1.60821000,43733.65251920,0
1697424600000,27184.84000000,27187.01000000,27184.83000000,27187.00000000,13.17654000,1697424659999,358216.93252490,235,6.48148000,176200.12464840,0
1697424660000,27187.01000000,27188.90000000,27187.00000000,27188.89000000,4.80766000,1697424719999,130711.88732090,203,3.73985000,101681.08288890,0
1697424720000,27188.89000000,27196.64000000,27188.89000000,27196.64000000,6.99101000,1697424779999,190098.40779500,402,6.49758000,176680.38288680,0
1697424780000,27196.63000000,27200.00000000,27190.67000000,27190.67000000,9.01275000,1697424839999,245117.40142990,634,1.98408000,53961.06929520,0
1697424840000,27190.68000000,27190.68000000,27187.80000000,27187.80000000,3.69924000,1697424899999,100578.11395900,312,0.72899000,19820.74392520,0
1697424900000,27187.81000000,27187.81000000,27187.80000000,27187.81000000,2.78933000,1697424959999,75835.76494370,199,1.87697000,51030.70373570,0
1697424960000,27187.81000000,27195.35000000,27187.80000000,27195.35000000,14.25881000,1697425019999,387730.30985900,501,11.83007000,321680.10309640,0
1697425020000,27195.35000000,27195.35000000,27184.41000000,27184.42000000,7.69795000,1697425079999,209318.37311940,605,0.80139000,21790.92060260,0
1697425080000,27184.42000000,27187.04000000,27184.41000000,27187.03000000,6.20904000,1697425139999,168800.49247480,312,5.12987000,139461.49349630,0
1697425140000,27187.04000000,27191.29000000,27187.03000000,27191.29000000,5.02709000,1697425199999,136680.26657030,333,4.08792000,111146.10498690,0
1697425200000,27191.28000000,27196.97000000,27191.28000000,27196.96000000,11.12960000,1697425259999,302667.10994970,431,10.15986000,276295.38360240,0
1697425260000,27196.96000000,27196.97000000,27180.61000000,27180.61000000,9.81750000,1697425319999,266938.68314650,928,0.58689000,15953.53344550,0
1697425320000,27180.61000000,27180.62000000,27167.30000000,27172.43000000,29.89056000,1697425379999,812189.59991630,709,10.53144000,286167.93700830,0
1697425380000,27172.44000000,27178.08000000,27172.43000000,27178.08000000,14.93534000,1697425439999,405900.54332520,268,2.49834000,67894.22266140,0
1697425440000,27178.08000000,27178.08000000,27173.09000000,27175.63000000,19.45869000,1697425499999,528785.84715820,469,5.39501000,146600.00145900,0
1697425500000,27175.64000000,27175.64000000,27175.63000000,27175.64000000,7.44479000,1697425559999,202316.89853280,164,4.00651000,108879.47341640,0
1697425560000,27175.63000000,27175.64000000,27175.63000000,27175.64000000,1.71719000,1697425619999,46665.73154110,144,1.14614000,31147.08802960,0
1697425620000,27175.64000000,27176.27000000,27175.63000000,27175.63000000,3.79452000,1697425679999,103119.88025380,239,1.64608000,44733.44010680,0
1697425680000,27175.64000000,27175.64000000,27172.35000000,27172.36000000,9.36964000,1697425739999,254596.51814030,318,2.71071000,73656.50867640,0
1697425740000,27172.35000000,27172.36000000,27170.10000000,27171.47000000,4.24267000,1697425799999,115276.05584130,299,2.70387000,73465.13345280,0
1697425800000,27171.46000000,27173.21000000,27171.46000000,27173.21000000,4.54118000,1697425859999,123393.40582390,197,4.09050000,111147.54154950,0
1697425860000,27173.21000000,27173.21000000,27170.11000000,27170.12000000,3.47863000,1697425919999,94523.15636640,336,0.24199000,6575.47393090,0
1697425920000,27170.12000000,27170.12000000,27168.00000000,27168.00000000,5.07096000,1697425979999,137771.86776240,296,0.65627000,17829.88067830,0
1697425980000,27168.00000000,27168.01000000,27168.00000000,27168.00000000,2.54413000,1697426039999,69118.92764490,183,0.38049000,10337.15612490,0
1697426040000,27168.01000000,27170.78000000,27166.80000000,27166.81000000,15.41587000,1697426099999,418828.98920830,563,4.97900000,135270.46886200,0
1697426100000,27166.81000000,27166.81000000,27160.01000000,27160.01000000,7.65516000,1697426159999,207936.02305300,568,0.85038000,23098.66874700,0
1697426160000,27160.01000000,27160.02000000,27160.01000000,27160.02000000,1.99441000,1697426219999,54168.19944590,171,0.39018000,10597.29660360,0
